firstTime,secondTime,corrAns,plusStart,secondStart,respStart,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,date,frameRate,expName,session,participant,
3.3,4.4,right,3.8,4.8,9.2,1,0,1,0,1,1,21,3,,,right,1,0.000155306654051,2018_Dec_04_1706,None,TimingTask,001,zhengk,
3.5,2.1,left,4.0,5.0,7.1,1,0,1,0,1,2,22,16,,,right,0,0.000165262259543,2018_Dec_04_1706,None,TimingTask,001,zhengk,
4.4,3.3,left,4.9,5.9,9.2,1,0,1,0,1,3,23,13,,,right,0,0.000159004237503,2018_Dec_04_1706,None,TimingTask,001,zhengk,
3.6,3.2,left,4.1,5.1,8.3,1,0,1,0,1,4,24,19,,,right,0,2.76296568522,2018_Dec_04_1706,None,TimingTask,001,zhengk,
1.8,1.2,left,2.3,3.3,4.5,1,0,1,0,1,5,25,12,,,right,0,0.250582684297,2018_Dec_04_1706,None,TimingTask,001,zhengk,
1.2,1.8,right,1.7,2.7,4.5,1,0,1,0,1,6,26,2,,,left,0,8.13331338437,2018_Dec_04_1706,None,TimingTask,001,zhengk,
2.5,1.5,left,3.0,4.0,5.5,1,0,1,0,1,7,27,1,,,right,0,0.000164977740496,2018_Dec_04_1706,None,TimingTask,001,zhengk,
2.8,2.1,left,3.3,4.3,6.4,1,0,1,0,1,8,28,8,,,right,0,0.000166684389114,2018_Dec_04_1706,None,TimingTask,001,zhengk,
2.7,1.8,left,3.2,4.2,6.0,1,0,1,0,1,9,29,7,,,right,0,8.47932373919,2018_Dec_04_1706,None,TimingTask,001,zhengk,
1.8,0.9,left,2.3,3.3,4.2,1,0,1,0,1,10,30,5,,,left,1,0.550644465722,2018_Dec_04_1706,None,TimingTask,001,zhengk,
