firstTime,secondTime,corrAns,plusStart,secondStart,respStart,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,date,frameRate,expName,session,participant,
3.2,3.6,right,3.7,4.7,8.3,1,0,1,0,0,8,8,9,,,right,1,0.596620460739,2018_Dec_04_1655,None,TimingTask,001,mmm08,
3.3,4.4,right,3.8,4.8,9.2,1,0,1,0,0,9,9,3,,,right,1,0.450752028031,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.8,2.1,left,3.3,4.3,6.4,1,0,1,0,0,10,10,8,,,right,0,0.880043303827,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.1,3.5,right,2.6,3.6,7.1,1,0,1,0,0,11,11,6,,,left,0,0.000193137675524,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.8,2.7,right,2.3,3.3,6.0,1,0,1,0,0,12,12,17,,,right,1,0.000605866312981,2018_Dec_04_1655,None,TimingTask,001,mmm08,
0.7,1.4,right,1.2,2.2,3.6,1,0,1,0,0,13,13,0,,,right,1,0.000191999832168,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.7,1.8,left,3.2,4.2,6.0,1,0,1,0,0,14,14,7,,,right,0,0.000189439859241,2018_Dec_04_1655,None,TimingTask,001,mmm08,
0.9,1.8,right,1.4,2.4,4.2,1,0,1,0,0,15,15,15,,,left,0,0.00018801772967,2018_Dec_04_1655,None,TimingTask,001,mmm08,
3.5,2.1,left,4.0,5.0,7.1,1,0,1,0,0,16,16,16,,,right,0,0.000185742042959,2018_Dec_04_1655,None,TimingTask,001,mmm08,
4.4,3.3,left,4.9,5.9,9.2,1,0,1,0,0,17,17,13,,,left,1,0.000186595367268,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.8,1.2,left,2.3,3.3,4.5,1,0,1,0,0,18,18,12,,,right,0,0.000192853156477,2018_Dec_04_1655,None,TimingTask,001,mmm08,
3.6,3.2,left,4.1,5.1,8.3,1,0,1,0,0,19,19,19,,,right,0,0.480043246876,2018_Dec_04_1655,None,TimingTask,001,mmm08,
8.8,9.9,right,9.3,10.3,20.2,1,0,1,0,1,0,20,14,,,left,0,0.000188017496839,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.8,0.9,left,2.3,3.3,4.2,1,0,1,0,1,1,21,5,,,left,1,0.000191999832168,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.8,1.2,left,2.3,3.3,4.5,1,0,1,0,1,2,22,12,,,right,0,0.00017635547556,2018_Dec_04_1655,None,TimingTask,001,mmm08,
9.9,8.8,left,10.4,11.4,20.2,1,0,1,0,1,3,23,4,,,right,0,0.000186879886314,2018_Dec_04_1655,None,TimingTask,001,mmm08,
3.5,2.1,left,4.0,5.0,7.1,1,0,1,0,1,4,24,16,,,right,0,0.000192568870261,2018_Dec_04_1655,None,TimingTask,001,mmm08,
0.9,1.8,right,1.4,2.4,4.2,1,0,1,0,1,5,25,15,,,left,0,0.000186595367268,2018_Dec_04_1655,None,TimingTask,001,mmm08,
0.7,1.4,right,1.2,2.2,3.6,1,0,1,0,1,6,26,0,,,right,1,0.000189724145457,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.7,1.8,left,3.2,4.2,6.0,1,0,1,0,1,7,27,7,,,right,0,0.000191715313122,2018_Dec_04_1655,None,TimingTask,001,mmm08,
3.3,4.4,right,3.8,4.8,9.2,1,0,1,0,1,8,28,3,,,left,0,7.19644594938e-05,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.2,1.8,right,1.7,2.7,4.5,1,0,1,0,1,9,29,2,,,left,0,0.000190577702597,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.4,0.7,left,1.9,2.9,3.6,1,0,1,0,1,10,30,10,,,right,0,0.000189724145457,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.8,2.1,left,3.3,4.3,6.4,1,0,1,0,1,11,31,8,,,right,0,0.00019342219457,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.5,1.5,left,3.0,4.0,5.5,1,0,1,0,1,12,32,1,,,left,1,0.00017322646454,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.1,2.8,right,2.6,3.6,6.4,1,0,1,0,1,13,33,18,,,right,1,0.296656613471,2018_Dec_04_1655,None,TimingTask,001,mmm08,
2.1,3.5,right,2.6,3.6,7.1,1,0,1,0,1,14,34,6,,,right,1,0.384058377007,2018_Dec_04_1655,None,TimingTask,001,mmm08,
3.6,3.2,left,4.1,5.1,8.3,1,0,1,0,1,15,35,19,,,left,1,0.000189439859241,2018_Dec_04_1655,None,TimingTask,001,mmm08,
3.2,3.6,right,3.7,4.7,8.3,1,0,1,0,1,16,36,9,,,left,0,0.000192853389308,2018_Dec_04_1655,None,TimingTask,001,mmm08,
4.4,3.3,left,4.9,5.9,9.2,1,0,1,0,1,17,37,13,,,right,0,0.000188871053979,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.5,2.5,right,2.0,3.0,5.5,1,0,1,0,1,18,38,11,,,left,0,0.000179484253749,2018_Dec_04_1655,None,TimingTask,001,mmm08,
1.8,2.7,right,2.3,3.3,6.0,1,0,1,0,1,19,39,17,,,right,1,0.000199395464733,2018_Dec_04_1655,None,TimingTask,001,mmm08,
,,,,,,1,0,1,0,,,,,,,,,,2018_Dec_04_1655,None,TimingTask,001,mmm08,
