firstTime,secondTime,corrAns,plusStart,secondStart,respStart,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,date,frameRate,expName,session,participant,
2.5,1.5,left,3.0,4.0,5.5,1,0,1,0,0,16,16,1,,,left,1,1.31299521681,2018_Dec_04_1656,None,TimingTask,001,eaw52,
2.1,3.5,right,2.6,3.6,7.1,1,0,1,0,0,17,17,6,,,right,1,1.08391435747,2018_Dec_04_1656,None,TimingTask,001,eaw52,
8.8,9.9,right,9.3,10.3,20.2,1,0,1,0,0,18,18,14,,,right,1,0.45466135256,2018_Dec_04_1656,None,TimingTask,001,eaw52,
4.4,3.3,left,4.9,5.9,9.2,1,0,1,0,0,19,19,13,,,left,1,1.48429756006,2018_Dec_04_1656,None,TimingTask,001,eaw52,
2.1,3.5,right,2.6,3.6,7.1,1,0,1,0,1,0,20,6,,,right,1,1.08799100691,2018_Dec_04_1656,None,TimingTask,001,eaw52,
2.8,2.1,left,3.3,4.3,6.4,1,0,1,0,1,1,21,8,,,left,1,1.02152500604,2018_Dec_04_1656,None,TimingTask,001,eaw52,
0.7,1.4,right,1.2,2.2,3.6,1,0,1,0,1,2,22,0,,,right,1,0.317400683649,2018_Dec_04_1656,None,TimingTask,001,eaw52,
1.2,1.8,right,1.7,2.7,4.5,1,0,1,0,1,3,23,2,,,right,1,0.304827410961,2018_Dec_04_1656,None,TimingTask,001,eaw52,
1.8,1.2,left,2.3,3.3,4.5,1,0,1,0,1,4,24,12,,,left,1,0.729917693185,2018_Dec_04_1656,None,TimingTask,001,eaw52,
1.4,0.7,left,1.9,2.9,3.6,1,0,1,0,1,5,25,10,,,left,1,0.967230358627,2018_Dec_04_1656,None,TimingTask,001,eaw52,
3.5,2.1,left,4.0,5.0,7.1,1,0,1,0,1,6,26,16,,,left,1,0.946551857516,2018_Dec_04_1656,None,TimingTask,001,eaw52,
1.8,2.7,right,2.3,3.3,6.0,1,0,1,0,1,7,27,17,,,right,1,0.846479381202,2018_Dec_04_1656,None,TimingTask,001,eaw52,
4.4,3.3,left,4.9,5.9,9.2,1,0,1,0,1,8,28,13,,,left,1,1.30476454878,2018_Dec_04_1656,None,TimingTask,001,eaw52,
3.6,3.2,left,4.1,5.1,8.3,1,0,1,0,1,9,29,19,,,left,1,1.53396231448,2018_Dec_04_1656,None,TimingTask,001,eaw52,
2.7,1.8,left,3.2,4.2,6.0,1,0,1,0,1,10,30,7,,,left,1,0.950425698655,2018_Dec_04_1656,None,TimingTask,001,eaw52,
1.5,2.5,right,2.0,3.0,5.5,1,0,1,0,1,11,31,11,,,right,1,2.12944528903,2018_Dec_04_1656,None,TimingTask,001,eaw52,
8.8,9.9,right,9.3,10.3,20.2,1,0,1,0,1,12,32,14,,,right,1,0.533787666121,2018_Dec_04_1656,None,TimingTask,001,eaw52,
2.5,1.5,left,3.0,4.0,5.5,1,0,1,0,1,13,33,1,,,left,1,0.529878269415,2018_Dec_04_1656,None,TimingTask,001,eaw52,
9.9,8.8,left,10.4,11.4,20.2,1,0,1,0,1,14,34,4,,,left,1,1.01713660592,2018_Dec_04_1656,None,TimingTask,001,eaw52,
1.8,0.9,left,2.3,3.3,4.2,1,0,1,0,1,15,35,5,,,left,1,0.663513416657,2018_Dec_04_1656,None,TimingTask,001,eaw52,
3.2,3.6,right,3.7,4.7,8.3,1,0,1,0,1,16,36,9,,,right,1,0.32150862203,2018_Dec_04_1656,None,TimingTask,001,eaw52,
0.9,1.8,right,1.4,2.4,4.2,1,0,1,0,1,17,37,15,,,right,1,0.996557091363,2018_Dec_04_1656,None,TimingTask,001,eaw52,
3.3,4.4,right,3.8,4.8,9.2,1,0,1,0,1,18,38,3,,,right,1,0.600721292663,2018_Dec_04_1656,None,TimingTask,001,eaw52,
2.1,2.8,right,2.6,3.6,6.4,1,0,1,0,1,19,39,18,,,left,0,1.15060080215,2018_Dec_04_1656,None,TimingTask,001,eaw52,
,,,,,,1,0,1,0,,,,,,,,,,2018_Dec_04_1656,None,TimingTask,001,eaw52,
