firstTime,secondTime,corrAns,plusStart,secondStart,respStart,randNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
4.4,3.3,left,4.9,5.9,9.2,0.255641654,0,9,9,9,,,,,,,,,,,,,,,left,1,0.7521738829964306,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.2,3.6,right,3.7,4.7,8.3,0.140100939,0,10,10,10,,,,,,,,,,,,,,,right,1,0.2689078580006026,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.8,2.1,left,3.3,4.3,6.4,0.019093293,0,11,11,11,,,,,,,,,,,,,,,left,1,0.6188876189989969,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.9,1.8,right,1.4,2.4,4.2,0.461070472,0,12,12,12,,,,,,,,,,,,,,,right,1,0.3354989340004977,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,2.8,right,2.6,3.6,6.4,0.22761601199999998,0,13,13,13,,,,,,,,,,,,,,,right,1,0.2838146330032032,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.7,1.4,right,1.2,2.2,3.6,0.436550891,0,14,14,14,,,,,,,,,,,,,,,right,1,0.2354944440012332,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,0.9,left,2.3,3.3,4.2,0.028891147000000002,0,15,15,15,,,,,,,,,,,,,,,left,1,0.7021437989897095,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.7,1.8,left,3.2,4.2,6.0,0.277400549,0,16,16,16,,,,,,,,,,,,,,,left,1,0.6355242030113004,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
9.9,8.8,left,10.4,11.4,20.2,0.9607848720000001,0,17,17,17,,,,,,,,,,,,,,,left,1,0.8019143989949953,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,3.5,right,2.6,3.6,7.1,0.609327094,0,18,18,18,,,,,,,,,,,,,,,right,1,0.2855126519862097,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.5,2.5,right,2.0,3.0,5.5,0.487304505,0,19,19,19,,,,,,,,,,,,,,,right,1,0.25220296799670905,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5527977269957773,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
9.9,8.8,left,10.4,11.4,20.2,0.6005130679999999,,,,,0,0,0,0,,,,,,,,,,,left,1,0.7688193850044627,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.5,2.5,right,2.0,3.0,5.5,0.805142221,,,,,0,1,1,1,,,,,,,,,,,right,1,0.2354426940146368,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.7,1.4,right,1.2,2.2,3.6,0.70587608,,,,,0,2,2,2,,,,,,,,,,,right,1,0.2188229390012566,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.2,1.8,right,1.7,2.7,4.5,0.276216099,,,,,0,3,3,3,,,,,,,,,,,right,1,0.2688565930002369,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.3,4.4,right,3.8,4.8,9.2,0.803512663,,,,,0,4,4,4,,,,,,,,,,,right,1,0.40222084100241773,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,2.8,right,2.6,3.6,6.4,0.26721103399999996,,,,,0,5,5,5,,,,,,,,,,,right,1,0.2688781719771214,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.8,2.1,left,3.3,4.3,6.4,0.1426323,,,,,0,6,6,6,,,,,,,,,,,left,1,0.5171708470152225,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.7,1.8,left,3.2,4.2,6.0,0.15619143,,,,,0,7,7,7,,,,,,,,,,,left,1,0.43552592501509935,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
8.8,9.9,right,9.3,10.3,20.2,0.549248995,,,,,0,8,8,8,,,,,,,,,,,right,1,0.3686753549845889,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.5,1.5,left,3.0,4.0,5.5,0.358211186,,,,,0,9,9,9,,,,,,,,,,,left,1,0.5354527339804918,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,0.9,left,2.3,3.3,4.2,0.907401646,,,,,0,10,10,10,,,,,,,,,,,left,1,0.5354930750036146,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.2,3.6,right,3.7,4.7,8.3,0.40261677799999995,,,,,0,11,11,11,,,,,,,,,,,right,1,0.2686459480028134,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,3.5,right,2.6,3.6,7.1,0.699018652,,,,,0,12,12,12,,,,,,,,,,,right,1,0.33556202199542895,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,2.7,right,2.3,3.3,6.0,0.8590765890000001,,,,,0,13,13,13,,,,,,,,,,,right,1,0.285469986993121,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.4,0.7,left,1.9,2.9,3.6,0.413030013,,,,,0,14,14,14,,,,,,,,,,,left,1,0.4354139270144515,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.6,3.2,left,4.1,5.1,8.3,0.12198344800000001,,,,,0,15,15,15,,,,,,,,,,,left,1,0.6523299399996176,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
4.4,3.3,left,4.9,5.9,9.2,0.7908218929999999,,,,,0,16,16,16,,,,,,,,,,,left,1,0.4855895729851909,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.5,2.1,left,4.0,5.0,7.1,0.149007794,,,,,0,17,17,17,,,,,,,,,,,left,1,0.5021489349892363,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,1.2,left,2.3,3.3,4.5,0.44825194799999996,,,,,0,18,18,18,,,,,,,,,,,left,1,0.5354598879930563,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.9,1.8,right,1.4,2.4,4.2,0.35938568299999996,,,,,0,19,19,19,,,,,,,,,,,right,1,0.25215764800668694,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.9861712690035347,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.7,1.8,left,3.2,4.2,6.0,0.09224181599999999,,,,,,,,,0,0,0,0,,,,,,,left,1,0.5854506579926237,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,2.7,right,2.3,3.3,6.0,0.320860695,,,,,,,,,0,1,1,1,,,,,,,right,1,0.2188472199777607,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.7,1.4,right,1.2,2.2,3.6,0.091696964,,,,,,,,,0,2,2,2,,,,,,,right,1,0.2521422120044008,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
4.4,3.3,left,4.9,5.9,9.2,0.010112259,,,,,,,,,0,3,3,3,,,,,,,left,1,0.668882981990464,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.9,1.8,right,1.4,2.4,4.2,0.877480265,,,,,,,,,0,4,4,4,,,,,,,right,1,0.35212076499010436,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,0.9,left,2.3,3.3,4.2,0.74232345,,,,,,,,,0,5,5,5,,,,,,,left,1,0.6686475249880459,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,1.2,left,2.3,3.3,4.5,0.307053849,,,,,,,,,0,6,6,6,,,,,,,left,1,0.5856236120162066,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.6,3.2,left,4.1,5.1,8.3,0.331236492,,,,,,,,,0,7,7,7,,,,,,,left,1,0.6355050209967885,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.5,1.5,left,3.0,4.0,5.5,0.778562476,,,,,,,,,0,8,8,8,,,,,,,left,1,0.7188626669812948,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.2,1.8,right,1.7,2.7,4.5,0.18131893100000002,,,,,,,,,0,9,9,9,,,,,,,right,1,0.5518984899972565,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.8,2.1,left,3.3,4.3,6.4,0.897215002,,,,,,,,,0,10,10,10,,,,,,,left,1,0.7188502239878289,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,2.8,right,2.6,3.6,6.4,0.734438325,,,,,,,,,0,11,11,11,,,,,,,right,1,0.8504264469956979,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.2,3.6,right,3.7,4.7,8.3,0.716372322,,,,,,,,,0,12,12,12,,,,,,,right,1,0.3353280070004985,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,3.5,right,2.6,3.6,7.1,0.2797458,,,,,,,,,0,13,13,13,,,,,,,right,1,0.28543884799000807,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.4,0.7,left,1.9,2.9,3.6,0.038284202,,,,,,,,,0,14,14,14,,,,,,,left,1,0.6854773769737221,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
9.9,8.8,left,10.4,11.4,20.2,0.656448526,,,,,,,,,0,15,15,15,,,,,,,left,1,0.9004652930016164,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.5,2.1,left,4.0,5.0,7.1,0.25078508899999996,,,,,,,,,0,16,16,16,,,,,,,left,1,0.6356706579972524,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
8.8,9.9,right,9.3,10.3,20.2,0.055985873,,,,,,,,,0,17,17,17,,,,,,,left,0,1.0852673320041504,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.5,2.5,right,2.0,3.0,5.5,0.279030548,,,,,,,,,0,18,18,18,,,,,,,right,1,0.2855473039962817,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.3,4.4,right,3.8,4.8,9.2,0.6214470879999999,,,,,,,,,0,19,19,19,,,,,,,right,1,0.3354735499888193,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.3196213780029211,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.5,1.5,left,3.0,4.0,5.5,0.9526453340000001,,,,,,,,,,,,,0,0,0,0,,,left,1,0.7527295830077492,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.8,2.1,left,3.3,4.3,6.4,0.962497787,,,,,,,,,,,,,0,1,1,1,,,left,1,0.6355917519831564,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.7,1.8,left,3.2,4.2,6.0,0.06690605599999999,,,,,,,,,,,,,0,2,2,2,,,left,1,0.6022995210078079,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
8.8,9.9,right,9.3,10.3,20.2,0.09555333099999999,,,,,,,,,,,,,0,3,3,3,,,right,1,0.5521780719864182,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,2.7,right,2.3,3.3,6.0,0.559320406,,,,,,,,,,,,,0,4,4,4,,,right,1,0.46900408499641344,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.5,2.1,left,4.0,5.0,7.1,0.885130943,,,,,,,,,,,,,0,5,5,5,,,left,1,0.7521232629951555,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,2.8,right,2.6,3.6,6.4,0.7843272990000001,,,,,,,,,,,,,0,6,6,6,,,left,0,1.0022026670048945,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
4.4,3.3,left,4.9,5.9,9.2,0.594355042,,,,,,,,,,,,,0,7,7,7,,,left,1,0.5521995750023052,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.9,1.8,right,1.4,2.4,4.2,0.39760777399999997,,,,,,,,,,,,,0,8,8,8,,,right,1,0.25222061699605547,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.6,3.2,left,4.1,5.1,8.3,0.454525661,,,,,,,,,,,,,0,9,9,9,,,left,1,0.7689648829982616,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
9.9,8.8,left,10.4,11.4,20.2,0.335173919,,,,,,,,,,,,,0,10,10,10,,,left,1,0.61852842499502,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,1.2,left,2.3,3.3,4.5,0.050156068,,,,,,,,,,,,,0,11,11,11,,,left,1,0.5522158659878187,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
2.1,3.5,right,2.6,3.6,7.1,0.553210354,,,,,,,,,,,,,0,12,12,12,,,right,1,0.21885800699237734,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.2,3.6,right,3.7,4.7,8.3,0.062598668,,,,,,,,,,,,,0,13,13,13,,,right,1,0.2855842729914002,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.5,2.5,right,2.0,3.0,5.5,0.851613693,,,,,,,,,,,,,0,14,14,14,,,right,1,0.23557171801803634,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.2,1.8,right,1.7,2.7,4.5,0.9561071459999999,,,,,,,,,,,,,0,15,15,15,,,right,1,0.3017487619945314,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
3.3,4.4,right,3.8,4.8,9.2,0.25372748300000003,,,,,,,,,,,,,0,16,16,16,,,right,1,0.302227184001822,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.8,0.9,left,2.3,3.3,4.2,0.328250033,,,,,,,,,,,,,0,17,17,17,,,left,1,0.5355195839947555,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
1.4,0.7,left,1.9,2.9,3.6,0.26139814899999997,,,,,,,,,,,,,0,18,18,18,,,left,1,0.5021888549963478,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
0.7,1.4,right,1.2,2.2,3.6,0.515481866,,,,,,,,,,,,,0,19,19,19,,,right,1,0.3188410229922738,,,,,,,568,001,2019_Mar_07_1136,TimingTask,3.0.4,60.016653777066374,
