firstTime,secondTime,corrAns,plusStart,secondStart,respStart,randNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,space,1.6852617550175637,,,,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,1.2,left,2.3,3.3,4.5,0.17368025899999998,0,0,0,0,,,,,,,,,,,,,,,left,1,0.6004411529866047,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.6,3.2,left,4.1,5.1,8.3,0.41458448299999995,0,1,1,1,,,,,,,,,,,,,,,left,1,0.9859628469857853,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.5,1.5,left,3.0,4.0,5.5,0.148607464,0,2,2,2,,,,,,,,,,,,,,,left,1,0.48561408699606545,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,2.7,right,2.3,3.3,6.0,0.13554984,0,3,3,3,,,,,,,,,,,,,,,right,1,0.3187684909789823,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.2,1.8,right,1.7,2.7,4.5,0.309174352,0,4,4,4,,,,,,,,,,,,,,,right,1,0.5689959159935825,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
8.8,9.9,right,9.3,10.3,20.2,0.7009299529999999,0,5,5,5,,,,,,,,,,,,,,,right,1,1.0519681330188178,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.3,4.4,right,3.8,4.8,9.2,0.705723743,0,6,6,6,,,,,,,,,,,,,,,right,1,0.6854763209994417,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.5,2.1,left,4.0,5.0,7.1,0.544523215,0,7,7,7,,,,,,,,,,,,,,,left,1,0.8686740039847791,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.4,0.7,left,1.9,2.9,3.6,0.53553232,0,8,8,8,,,,,,,,,,,,,,,left,1,0.635505637008464,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
4.4,3.3,left,4.9,5.9,9.2,0.255641654,0,9,9,9,,,,,,,,,,,,,,,left,1,0.7502958929981105,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.2,3.6,right,3.7,4.7,8.3,0.140100939,0,10,10,10,,,,,,,,,,,,,,,right,1,1.118903563998174,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.8,2.1,left,3.3,4.3,6.4,0.019093293,0,11,11,11,,,,,,,,,,,,,,,left,1,0.6505092539882753,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
0.9,1.8,right,1.4,2.4,4.2,0.461070472,0,12,12,12,,,,,,,,,,,,,,,right,1,0.3189155450090766,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.1,2.8,right,2.6,3.6,6.4,0.22761601199999998,0,13,13,13,,,,,,,,,,,,,,,right,1,0.6688279510126449,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
0.7,1.4,right,1.2,2.2,3.6,0.436550891,0,14,14,14,,,,,,,,,,,,,,,right,1,0.352195468993159,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,0.9,left,2.3,3.3,4.2,0.028891147000000002,0,15,15,15,,,,,,,,,,,,,,,right,0,0.5354389690037351,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.7,1.8,left,3.2,4.2,6.0,0.277400549,0,16,16,16,,,,,,,,,,,,,,,left,1,0.6188998100114986,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
9.9,8.8,left,10.4,11.4,20.2,0.9607848720000001,0,17,17,17,,,,,,,,,,,,,,,right,0,0.36883800697978586,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.1,3.5,right,2.6,3.6,7.1,0.609327094,0,18,18,18,,,,,,,,,,,,,,,right,1,0.9521867150033358,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.5,2.5,right,2.0,3.0,5.5,0.487304505,0,19,19,19,,,,,,,,,,,,,,,right,1,0.4022225119988434,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.2197990370041225,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
9.9,8.8,left,10.4,11.4,20.2,0.6005130679999999,,,,,0,0,0,0,,,,,,,,,,,left,1,0.4690160620084498,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.5,2.5,right,2.0,3.0,5.5,0.805142221,,,,,0,1,1,1,,,,,,,,,,,right,1,0.28377486098906957,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
0.7,1.4,right,1.2,2.2,3.6,0.70587608,,,,,0,2,2,2,,,,,,,,,,,left,0,0.5522315319976769,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.2,1.8,right,1.7,2.7,4.5,0.276216099,,,,,0,3,3,3,,,,,,,,,,,right,1,0.3854861650033854,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.3,4.4,right,3.8,4.8,9.2,0.803512663,,,,,0,4,4,4,,,,,,,,,,,right,1,0.4021000880165957,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.1,2.8,right,2.6,3.6,6.4,0.26721103399999996,,,,,0,5,5,5,,,,,,,,,,,right,1,0.3520764500135556,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.8,2.1,left,3.3,4.3,6.4,0.1426323,,,,,0,6,6,6,,,,,,,,,,,left,1,0.468886571994517,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.7,1.8,left,3.2,4.2,6.0,0.15619143,,,,,0,7,7,7,,,,,,,,,,,right,0,0.8688745920080692,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
8.8,9.9,right,9.3,10.3,20.2,0.549248995,,,,,0,8,8,8,,,,,,,,,,,right,1,0.41869496199069545,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.5,1.5,left,3.0,4.0,5.5,0.358211186,,,,,0,9,9,9,,,,,,,,,,,right,0,1.1855463059910107,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,0.9,left,2.3,3.3,4.2,0.907401646,,,,,0,10,10,10,,,,,,,,,,,left,1,0.48533727900939994,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.2,3.6,right,3.7,4.7,8.3,0.40261677799999995,,,,,0,11,11,11,,,,,,,,,,,left,0,0.4020626559795346,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.1,3.5,right,2.6,3.6,7.1,0.699018652,,,,,0,12,12,12,,,,,,,,,,,right,1,0.31860678098746575,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,2.7,right,2.3,3.3,6.0,0.8590765890000001,,,,,0,13,13,13,,,,,,,,,,,right,1,0.5687438099994324,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.4,0.7,left,1.9,2.9,3.6,0.413030013,,,,,0,14,14,14,,,,,,,,,,,left,1,0.935397937981179,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.6,3.2,left,4.1,5.1,8.3,0.12198344800000001,,,,,0,15,15,15,,,,,,,,,,,left,1,0.4856025659828447,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
4.4,3.3,left,4.9,5.9,9.2,0.7908218929999999,,,,,0,16,16,16,,,,,,,,,,,left,1,0.38556912101921625,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
3.5,2.1,left,4.0,5.0,7.1,0.149007794,,,,,0,17,17,17,,,,,,,,,,,left,1,0.6189094429719262,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,1.2,left,2.3,3.3,4.5,0.44825194799999996,,,,,0,18,18,18,,,,,,,,,,,left,1,0.6021033450087998,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
0.9,1.8,right,1.4,2.4,4.2,0.35938568299999996,,,,,0,19,19,19,,,,,,,,,,,right,1,0.4354478829773143,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.1863644450204447,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
2.7,1.8,left,3.2,4.2,6.0,0.09224181599999999,,,,,,,,,0,0,0,0,,,,,,,left,1,0.6356676110008266,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,2.7,right,2.3,3.3,6.0,0.320860695,,,,,,,,,0,1,1,1,,,,,,,left,0,0.6521999640099239,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
0.7,1.4,right,1.2,2.2,3.6,0.091696964,,,,,,,,,0,2,2,2,,,,,,,left,0,0.6854893210111186,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
4.4,3.3,left,4.9,5.9,9.2,0.010112259,,,,,,,,,0,3,3,3,,,,,,,left,1,0.952131087979069,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
0.9,1.8,right,1.4,2.4,4.2,0.877480265,,,,,,,,,0,4,4,4,,,,,,,right,1,0.6853939360007644,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,0.9,left,2.3,3.3,4.2,0.74232345,,,,,,,,,0,5,5,5,,,,,,,right,0,0.7188997830089647,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
1.8,1.2,left,2.3,3.3,4.5,0.307053849,,,,,,,,,0,6,6,6,,,,,,,left,1,0.6689054919988848,,,,,,,461,001,2019_Mar_16_1629,TimingTask,3.0.4,60.00049992531775,
