firstTime,secondTime,corrAns,plusStart,secondStart,respStart,randNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,space,5.386083957972005,,,,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,1.2,left,2.3,3.3,4.5,0.17368025899999998,0,0,0,0,,,,,,,,,,,,,,,left,1,0.5363022409728728,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.6,3.2,left,4.1,5.1,8.3,0.41458448299999995,0,1,1,1,,,,,,,,,,,,,,,left,1,0.5021948160137981,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.5,1.5,left,3.0,4.0,5.5,0.148607464,0,2,2,2,,,,,,,,,,,,,,,left,1,0.5187980499467812,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,2.7,right,2.3,3.3,6.0,0.13554984,0,3,3,3,,,,,,,,,,,,,,,right,1,1.5022316629765555,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.2,1.8,right,1.7,2.7,4.5,0.309174352,0,4,4,4,,,,,,,,,,,,,,,right,1,0.5688930720207281,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
8.8,9.9,right,9.3,10.3,20.2,0.7009299529999999,0,5,5,5,,,,,,,,,,,,,,,right,1,0.4522101119509898,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.3,4.4,right,3.8,4.8,9.2,0.705723743,0,6,6,6,,,,,,,,,,,,,,,right,1,0.518955180014018,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.5,2.1,left,4.0,5.0,7.1,0.544523215,0,7,7,7,,,,,,,,,,,,,,,left,1,0.5522297450224869,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.4,0.7,left,1.9,2.9,3.6,0.53553232,0,8,8,8,,,,,,,,,,,,,,,left,1,0.5522180100088008,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
4.4,3.3,left,4.9,5.9,9.2,0.255641654,0,9,9,9,,,,,,,,,,,,,,,left,1,0.45217273297021165,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.2,3.6,right,3.7,4.7,8.3,0.140100939,0,10,10,10,,,,,,,,,,,,,,,right,1,0.3687952409964055,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.8,2.1,left,3.3,4.3,6.4,0.019093293,0,11,11,11,,,,,,,,,,,,,,,left,1,0.9354471170227043,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
0.9,1.8,right,1.4,2.4,4.2,0.461070472,0,12,12,12,,,,,,,,,,,,,,,right,1,0.3519233529805206,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,2.8,right,2.6,3.6,6.4,0.22761601199999998,0,13,13,13,,,,,,,,,,,,,,,right,1,0.35216668801149353,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
0.7,1.4,right,1.2,2.2,3.6,0.436550891,0,14,14,14,,,,,,,,,,,,,,,right,1,0.26876675902167335,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,0.9,left,2.3,3.3,4.2,0.028891147000000002,0,15,15,15,,,,,,,,,,,,,,,left,1,1.0354540059925057,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.7,1.8,left,3.2,4.2,6.0,0.277400549,0,16,16,16,,,,,,,,,,,,,,,left,1,0.6022781300125644,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
9.9,8.8,left,10.4,11.4,20.2,0.9607848720000001,0,17,17,17,,,,,,,,,,,,,,,left,1,0.6171142859966494,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,3.5,right,2.6,3.6,7.1,0.609327094,0,18,18,18,,,,,,,,,,,,,,,right,1,0.35221126198302954,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.5,2.5,right,2.0,3.0,5.5,0.487304505,0,19,19,19,,,,,,,,,,,,,,,right,1,0.40229069895576686,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.4839569410542026,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
9.9,8.8,left,10.4,11.4,20.2,0.6005130679999999,,,,,0,0,0,0,,,,,,,,,,,left,1,0.5853163659921847,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.5,2.5,right,2.0,3.0,5.5,0.805142221,,,,,0,1,1,1,,,,,,,,,,,right,1,0.3520466649788432,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
0.7,1.4,right,1.2,2.2,3.6,0.70587608,,,,,0,2,2,2,,,,,,,,,,,right,1,0.8185693050036207,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.2,1.8,right,1.7,2.7,4.5,0.276216099,,,,,0,3,3,3,,,,,,,,,,,right,1,0.43550726998364553,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.3,4.4,right,3.8,4.8,9.2,0.803512663,,,,,0,4,4,4,,,,,,,,,,,right,1,0.3187735939864069,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,2.8,right,2.6,3.6,6.4,0.26721103399999996,,,,,0,5,5,5,,,,,,,,,,,right,1,0.3354599649901502,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.8,2.1,left,3.3,4.3,6.4,0.1426323,,,,,0,6,6,6,,,,,,,,,,,left,1,0.8355133999721147,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.7,1.8,left,3.2,4.2,6.0,0.15619143,,,,,0,7,7,7,,,,,,,,,,,left,1,0.46888107794802636,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
8.8,9.9,right,9.3,10.3,20.2,0.549248995,,,,,0,8,8,8,,,,,,,,,,,right,1,0.3837926749838516,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.5,1.5,left,3.0,4.0,5.5,0.358211186,,,,,0,9,9,9,,,,,,,,,,,left,1,0.4355760900070891,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,0.9,left,2.3,3.3,4.2,0.907401646,,,,,0,10,10,10,,,,,,,,,,,left,1,0.7004767379839905,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.2,3.6,right,3.7,4.7,8.3,0.40261677799999995,,,,,0,11,11,11,,,,,,,,,,,right,1,0.33546242699958384,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,3.5,right,2.6,3.6,7.1,0.699018652,,,,,0,12,12,12,,,,,,,,,,,right,1,0.36890457902336493,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,2.7,right,2.3,3.3,6.0,0.8590765890000001,,,,,0,13,13,13,,,,,,,,,,,right,1,0.33555113000329584,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.4,0.7,left,1.9,2.9,3.6,0.413030013,,,,,0,14,14,14,,,,,,,,,,,left,1,0.602147973026149,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.6,3.2,left,4.1,5.1,8.3,0.12198344800000001,,,,,0,15,15,15,,,,,,,,,,,left,1,0.5522743350011297,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
4.4,3.3,left,4.9,5.9,9.2,0.7908218929999999,,,,,0,16,16,16,,,,,,,,,,,left,1,0.9189477280015126,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.5,2.1,left,4.0,5.0,7.1,0.149007794,,,,,0,17,17,17,,,,,,,,,,,left,1,0.7354080560035072,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,1.2,left,2.3,3.3,4.5,0.44825194799999996,,,,,0,18,18,18,,,,,,,,,,,left,1,0.7355536739923991,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
0.9,1.8,right,1.4,2.4,4.2,0.35938568299999996,,,,,0,19,19,19,,,,,,,,,,,right,1,0.3022290079970844,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8864338229759596,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.7,1.8,left,3.2,4.2,6.0,0.09224181599999999,,,,,,,,,0,0,0,0,,,,,,,left,1,0.5188837990281172,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,2.7,right,2.3,3.3,6.0,0.320860695,,,,,,,,,0,1,1,1,,,,,,,right,1,0.2857401369838044,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
0.7,1.4,right,1.2,2.2,3.6,0.091696964,,,,,,,,,0,2,2,2,,,,,,,right,1,0.285537910007406,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
4.4,3.3,left,4.9,5.9,9.2,0.010112259,,,,,,,,,0,3,3,3,,,,,,,left,1,0.7856951659778133,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
0.9,1.8,right,1.4,2.4,4.2,0.877480265,,,,,,,,,0,4,4,4,,,,,,,right,1,0.23572209000121802,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,0.9,left,2.3,3.3,4.2,0.74232345,,,,,,,,,0,5,5,5,,,,,,,left,1,0.6021888830000535,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,1.2,left,2.3,3.3,4.5,0.307053849,,,,,,,,,0,6,6,6,,,,,,,left,1,0.9189751640078612,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.6,3.2,left,4.1,5.1,8.3,0.331236492,,,,,,,,,0,7,7,7,,,,,,,right,0,1.035575604008045,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.5,1.5,left,3.0,4.0,5.5,0.778562476,,,,,,,,,0,8,8,8,,,,,,,left,1,0.5355706640402786,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.2,1.8,right,1.7,2.7,4.5,0.18131893100000002,,,,,,,,,0,9,9,9,,,,,,,right,1,0.6689576749922708,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.8,2.1,left,3.3,4.3,6.4,0.897215002,,,,,,,,,0,10,10,10,,,,,,,left,1,1.385583320981823,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,2.8,right,2.6,3.6,6.4,0.734438325,,,,,,,,,0,11,11,11,,,,,,,right,1,0.6021728710038587,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.2,3.6,right,3.7,4.7,8.3,0.716372322,,,,,,,,,0,12,12,12,,,,,,,right,1,0.4855334900203161,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,3.5,right,2.6,3.6,7.1,0.2797458,,,,,,,,,0,13,13,13,,,,,,,left,0,0.6854159600334242,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.4,0.7,left,1.9,2.9,3.6,0.038284202,,,,,,,,,0,14,14,14,,,,,,,left,1,1.118885970034171,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
9.9,8.8,left,10.4,11.4,20.2,0.656448526,,,,,,,,,0,15,15,15,,,,,,,left,1,0.5504222239833325,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.5,2.1,left,4.0,5.0,7.1,0.25078508899999996,,,,,,,,,0,16,16,16,,,,,,,left,1,0.5356181749957614,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
8.8,9.9,right,9.3,10.3,20.2,0.055985873,,,,,,,,,0,17,17,17,,,,,,,right,1,0.3853394329780713,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.5,2.5,right,2.0,3.0,5.5,0.279030548,,,,,,,,,0,18,18,18,,,,,,,right,1,0.23553157097194344,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.3,4.4,right,3.8,4.8,9.2,0.6214470879999999,,,,,,,,,0,19,19,19,,,,,,,right,1,0.2853858229937032,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.6192773979855701,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.5,1.5,left,3.0,4.0,5.5,0.9526453340000001,,,,,,,,,,,,,0,0,0,0,,,left,1,0.7523667099885643,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.8,2.1,left,3.3,4.3,6.4,0.962497787,,,,,,,,,,,,,0,1,1,1,,,left,1,0.8354281329666264,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.7,1.8,left,3.2,4.2,6.0,0.06690605599999999,,,,,,,,,,,,,0,2,2,2,,,left,1,0.8687503259861842,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
8.8,9.9,right,9.3,10.3,20.2,0.09555333099999999,,,,,,,,,,,,,0,3,3,3,,,right,1,0.28543096996145323,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,2.7,right,2.3,3.3,6.0,0.559320406,,,,,,,,,,,,,0,4,4,4,,,left,0,0.952278140000999,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.5,2.1,left,4.0,5.0,7.1,0.885130943,,,,,,,,,,,,,0,5,5,5,,,left,1,0.5356691380147822,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,2.8,right,2.6,3.6,6.4,0.7843272990000001,,,,,,,,,,,,,0,6,6,6,,,right,1,0.3356563909910619,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
4.4,3.3,left,4.9,5.9,9.2,0.594355042,,,,,,,,,,,,,0,7,7,7,,,left,1,0.5685870570014231,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
0.9,1.8,right,1.4,2.4,4.2,0.39760777399999997,,,,,,,,,,,,,0,8,8,8,,,right,1,2.185556103999261,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.6,3.2,left,4.1,5.1,8.3,0.454525661,,,,,,,,,,,,,0,9,9,9,,,right,0,1.518776090000756,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
9.9,8.8,left,10.4,11.4,20.2,0.335173919,,,,,,,,,,,,,0,10,10,10,,,left,1,0.8186590950354002,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.8,1.2,left,2.3,3.3,4.5,0.050156068,,,,,,,,,,,,,0,11,11,11,,,left,1,0.8855528339627199,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
2.1,3.5,right,2.6,3.6,7.1,0.553210354,,,,,,,,,,,,,0,12,12,12,,,right,1,0.4855435750214383,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
3.2,3.6,right,3.7,4.7,8.3,0.062598668,,,,,,,,,,,,,0,13,13,13,,,right,1,0.5521628789720125,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.5,2.5,right,2.0,3.0,5.5,0.851613693,,,,,,,,,,,,,0,14,14,14,,,right,1,0.2687652789754793,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
1.2,1.8,right,1.7,2.7,4.5,0.9561071459999999,,,,,,,,,,,,,0,15,15,15,,,right,1,1.4024057689821348,,,,,,,603,001,2019_Mar_24_1439,TimingTask,3.0.4,60.00343050397087,
