firstTime,secondTime,corrAns,plusStart,secondStart,respStart,randNum,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,key_resp_2.keys,key_resp_2.rt,rtRound1_3.keys,rtRound1_3.corr,rtRound1_3.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,space,2.2192017969937297,,,,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,1.2,left,2.3,3.3,4.5,0.17368025899999998,0,0,0,0,,,,,,,,,,,,,,,left,1,1.5195179779984755,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.6,3.2,left,4.1,5.1,8.3,0.41458448299999995,0,1,1,1,,,,,,,,,,,,,,,right,0,0.8688783920079004,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.5,1.5,left,3.0,4.0,5.5,0.148607464,0,2,2,2,,,,,,,,,,,,,,,left,1,1.3688427599990973,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,2.7,right,2.3,3.3,6.0,0.13554984,0,3,3,3,,,,,,,,,,,,,,,right,1,0.41884621100325603,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.2,1.8,right,1.7,2.7,4.5,0.309174352,0,4,4,4,,,,,,,,,,,,,,,right,1,0.7853205079882173,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
8.8,9.9,right,9.3,10.3,20.2,0.7009299529999999,0,5,5,5,,,,,,,,,,,,,,,right,1,0.6354504670016468,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.3,4.4,right,3.8,4.8,9.2,0.705723743,0,6,6,6,,,,,,,,,,,,,,,right,1,0.7020474419987295,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.5,2.1,left,4.0,5.0,7.1,0.544523215,0,7,7,7,,,,,,,,,,,,,,,left,1,1.1353381740045734,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.4,0.7,left,1.9,2.9,3.6,0.53553232,0,8,8,8,,,,,,,,,,,,,,,left,1,1.4338471549999667,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
4.4,3.3,left,4.9,5.9,9.2,0.255641654,0,9,9,9,,,,,,,,,,,,,,,left,1,1.5853657510015182,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.2,3.6,right,3.7,4.7,8.3,0.140100939,0,10,10,10,,,,,,,,,,,,,,,right,1,1.3521351709932787,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.8,2.1,left,3.3,4.3,6.4,0.019093293,0,11,11,11,,,,,,,,,,,,,,,left,1,1.2021606259950204,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
0.9,1.8,right,1.4,2.4,4.2,0.461070472,0,12,12,12,,,,,,,,,,,,,,,right,1,0.8187953189917607,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.1,2.8,right,2.6,3.6,6.4,0.22761601199999998,0,13,13,13,,,,,,,,,,,,,,,right,1,0.8186194830050226,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
0.7,1.4,right,1.2,2.2,3.6,0.436550891,0,14,14,14,,,,,,,,,,,,,,,right,1,1.2689075490052346,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,0.9,left,2.3,3.3,4.2,0.028891147000000002,0,15,15,15,,,,,,,,,,,,,,,left,1,1.1854939429904334,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.7,1.8,left,3.2,4.2,6.0,0.277400549,0,16,16,16,,,,,,,,,,,,,,,left,1,1.0190540480107302,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
9.9,8.8,left,10.4,11.4,20.2,0.9607848720000001,0,17,17,17,,,,,,,,,,,,,,,left,1,1.1854186429991387,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.1,3.5,right,2.6,3.6,7.1,0.609327094,0,18,18,18,,,,,,,,,,,,,,,right,1,0.5687198570085457,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.5,2.5,right,2.0,3.0,5.5,0.487304505,0,19,19,19,,,,,,,,,,,,,,,right,1,0.9022206679946976,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.252805874988553,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
9.9,8.8,left,10.4,11.4,20.2,0.6005130679999999,,,,,0,0,0,0,,,,,,,,,,,left,1,1.6354728320002323,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.5,2.5,right,2.0,3.0,5.5,0.805142221,,,,,0,1,1,1,,,,,,,,,,,right,1,0.7189052629983053,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
0.7,1.4,right,1.2,2.2,3.6,0.70587608,,,,,0,2,2,2,,,,,,,,,,,right,1,0.7188929469994036,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.2,1.8,right,1.7,2.7,4.5,0.276216099,,,,,0,3,3,3,,,,,,,,,,,right,1,0.6504050319927046,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.3,4.4,right,3.8,4.8,9.2,0.803512663,,,,,0,4,4,4,,,,,,,,,,,right,1,0.5522642549913144,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.1,2.8,right,2.6,3.6,6.4,0.26721103399999996,,,,,0,5,5,5,,,,,,,,,,,right,1,0.9355448779970175,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.8,2.1,left,3.3,4.3,6.4,0.1426323,,,,,0,6,6,6,,,,,,,,,,,left,1,0.852083064004546,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.7,1.8,left,3.2,4.2,6.0,0.15619143,,,,,0,7,7,7,,,,,,,,,,,left,1,0.8854650150024099,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
8.8,9.9,right,9.3,10.3,20.2,0.549248995,,,,,0,8,8,8,,,,,,,,,,,right,1,1.2854244399932213,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.5,1.5,left,3.0,4.0,5.5,0.358211186,,,,,0,9,9,9,,,,,,,,,,,left,1,2.868833126995014,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,0.9,left,2.3,3.3,4.2,0.907401646,,,,,0,10,10,10,,,,,,,,,,,left,1,1.3854450499929953,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.2,3.6,right,3.7,4.7,8.3,0.40261677799999995,,,,,0,11,11,11,,,,,,,,,,,right,1,0.36891790899971966,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.1,3.5,right,2.6,3.6,7.1,0.699018652,,,,,0,12,12,12,,,,,,,,,,,right,1,0.45226927699695807,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,2.7,right,2.3,3.3,6.0,0.8590765890000001,,,,,0,13,13,13,,,,,,,,,,,right,1,0.9854840119951405,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.4,0.7,left,1.9,2.9,3.6,0.413030013,,,,,0,14,14,14,,,,,,,,,,,left,1,1.352129075996345,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.6,3.2,left,4.1,5.1,8.3,0.12198344800000001,,,,,0,15,15,15,,,,,,,,,,,right,0,3.9354863129992737,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
4.4,3.3,left,4.9,5.9,9.2,0.7908218929999999,,,,,0,16,16,16,,,,,,,,,,,left,1,1.102147696990869,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.5,2.1,left,4.0,5.0,7.1,0.149007794,,,,,0,17,17,17,,,,,,,,,,,left,1,1.3354798820073484,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,1.2,left,2.3,3.3,4.5,0.44825194799999996,,,,,0,18,18,18,,,,,,,,,,,right,0,1.9503661159978947,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
0.9,1.8,right,1.4,2.4,4.2,0.35938568299999996,,,,,0,19,19,19,,,,,,,,,,,right,1,0.4188411659997655,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.3528491420001956,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.7,1.8,left,3.2,4.2,6.0,0.09224181599999999,,,,,,,,,0,0,0,0,,,,,,,left,1,1.035275141010061,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,2.7,right,2.3,3.3,6.0,0.320860695,,,,,,,,,0,1,1,1,,,,,,,right,1,0.5685478319937829,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
0.7,1.4,right,1.2,2.2,3.6,0.091696964,,,,,,,,,0,2,2,2,,,,,,,right,1,1.2522142209927551,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
4.4,3.3,left,4.9,5.9,9.2,0.010112259,,,,,,,,,0,3,3,3,,,,,,,left,1,1.002147288993001,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
0.9,1.8,right,1.4,2.4,4.2,0.877480265,,,,,,,,,0,4,4,4,,,,,,,right,1,3.717078640998807,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,0.9,left,2.3,3.3,4.2,0.74232345,,,,,,,,,0,5,5,5,,,,,,,left,1,2.1171754809911363,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.8,1.2,left,2.3,3.3,4.5,0.307053849,,,,,,,,,0,6,6,6,,,,,,,left,1,1.835419898998225,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.6,3.2,left,4.1,5.1,8.3,0.331236492,,,,,,,,,0,7,7,7,,,,,,,right,0,2.4186303979950026,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.5,1.5,left,3.0,4.0,5.5,0.778562476,,,,,,,,,0,8,8,8,,,,,,,left,1,1.4855249559914228,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.2,1.8,right,1.7,2.7,4.5,0.18131893100000002,,,,,,,,,0,9,9,9,,,,,,,right,1,0.3019309459923534,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.8,2.1,left,3.3,4.3,6.4,0.897215002,,,,,,,,,0,10,10,10,,,,,,,left,1,1.785538081996492,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.1,2.8,right,2.6,3.6,6.4,0.734438325,,,,,,,,,0,11,11,11,,,,,,,right,1,0.4521650660026353,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.2,3.6,right,3.7,4.7,8.3,0.716372322,,,,,,,,,0,12,12,12,,,,,,,right,1,0.36890172499988694,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
2.1,3.5,right,2.6,3.6,7.1,0.2797458,,,,,,,,,0,13,13,13,,,,,,,right,1,0.5187976059969515,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.4,0.7,left,1.9,2.9,3.6,0.038284202,,,,,,,,,0,14,14,14,,,,,,,left,1,1.1353810369910207,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
9.9,8.8,left,10.4,11.4,20.2,0.656448526,,,,,,,,,0,15,15,15,,,,,,,right,0,0.8188462329999311,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.5,2.1,left,4.0,5.0,7.1,0.25078508899999996,,,,,,,,,0,16,16,16,,,,,,,left,1,1.1355149879964301,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
8.8,9.9,right,9.3,10.3,20.2,0.055985873,,,,,,,,,0,17,17,17,,,,,,,right,1,0.9688561920047505,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
1.5,2.5,right,2.0,3.0,5.5,0.279030548,,,,,,,,,0,18,18,18,,,,,,,right,1,0.6855658560089068,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
3.3,4.4,right,3.8,4.8,9.2,0.6214470879999999,,,,,,,,,0,19,19,19,,,,,,,right,1,0.6189568970003165,,,,,,,601,001,2019_Mar_22_1629,TimingTask,3.0.0b13,59.99955924435197,
