7.1758 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
8.3707 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Block 2 starts\n\nPress space', units='norm', win=Window(...), wrapWidth=1)
8.3732 	EXP 	Created firstcircle_3 = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='firstcircle_3', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.5]), units='norm', vertices=ndarray(...), win=Window(...))
8.3751 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
8.3776 	EXP 	Created secondcircle = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='secondcircle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.5]), units='norm', vertices=ndarray(...), win=Window(...))
8.3798 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='next', units='norm', win=Window(...), wrapWidth=1)
8.3856 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Block 3 starts\n\nPress space', units='norm', win=Window(...), wrapWidth=1)
8.3883 	EXP 	Created firstcircle_3 = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='firstcircle_3', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.5]), units='norm', vertices=ndarray(...), win=Window(...))
8.3903 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
8.3928 	EXP 	Created secondcircle = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='secondcircle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.5]), units='norm', vertices=ndarray(...), win=Window(...))
8.3950 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='next', units='norm', win=Window(...), wrapWidth=1)
8.4008 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Block 4 starts\n\nPress space', units='norm', win=Window(...), wrapWidth=1)
8.4033 	EXP 	Created firstcircle_3 = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=0.0, fillColor=array([1., 1., 1.]), fillColorSpace='rgb', fillRGB=array([1., 1., 1.]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1., 1., 1.]), lineWidth=1, name='firstcircle_3', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.5]), units='norm', vertices=ndarray(...), win=Window(...))
8.4052 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
8.4077 	EXP 	Created secondcircle = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-3.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([-1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=1, name='secondcircle', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.3, 0.5]), units='norm', vertices=ndarray(...), win=Window(...))
8.4099 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='next', units='norm', win=Window(...), wrapWidth=1)
8.4139 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='The end', units='norm', win=Window(...), wrapWidth=1)
8.4294 	EXP 	insRound1: autoDraw = True
30.2135 	DATA 	Mouse: Left button down, pos=(500,467)
30.2141 	DATA 	Mouse:  Left button up, pos=(500,467)
30.4347 	DATA 	Keypress: left
50.9485 	DATA 	Keypress: space
50.9621 	EXP 	insRound1: autoDraw = False
50.9621 	EXP 	text: autoDraw = True
53.4144 	DATA 	Keypress: space
53.4345 	EXP 	Imported conditionsTime.csv as conditions, 20 conditions, 7 params
53.4349 	EXP 	Created sequence: sequential, trialTypes=20, nReps=1, seed=None
53.4353 	EXP 	New trial (rep=0, index=0): OrderedDict([('firstTime', 1.8), ('secondTime', 1.2), ('corrAns', 'left'), ('plusStart', 2.3), ('secondStart', 3.3), ('respStart', 4.5), ('randNum', 0.17368025899999998)])
53.4454 	EXP 	text: autoDraw = False
53.4454 	EXP 	text_4: autoDraw = True
53.9454 	EXP 	text_4: autoDraw = False
53.9621 	EXP 	firstcircle_3: autoDraw = True
55.7454 	EXP 	firstcircle_3: autoDraw = False
55.7620 	EXP 	text_3: autoDraw = True
56.7454 	EXP 	text_3: autoDraw = False
56.7620 	EXP 	secondcircle: autoDraw = True
57.9454 	EXP 	secondcircle: autoDraw = False
59.0806 	DATA 	Keypress: left
59.0820 	EXP 	New trial (rep=0, index=1): OrderedDict([('firstTime', 3.6), ('secondTime', 3.2), ('corrAns', 'left'), ('plusStart', 4.1), ('secondStart', 5.1), ('respStart', 8.3), ('randNum', 0.41458448299999995)])
59.0953 	EXP 	firstcircle_3: autoDraw = False
59.0953 	EXP 	text_3: autoDraw = False
59.0953 	EXP 	secondcircle: autoDraw = False
59.0953 	EXP 	text_4: autoDraw = False
59.0953 	EXP 	text_4: autoDraw = True
59.5954 	EXP 	text_4: autoDraw = False
59.6120 	EXP 	firstcircle_3: autoDraw = True
63.1953 	EXP 	firstcircle_3: autoDraw = False
63.2119 	EXP 	text_3: autoDraw = True
64.1953 	EXP 	text_3: autoDraw = False
64.2119 	EXP 	secondcircle: autoDraw = True
67.3952 	EXP 	secondcircle: autoDraw = False
70.2648 	DATA 	Keypress: right
70.2799 	EXP 	New trial (rep=0, index=2): OrderedDict([('firstTime', 2.5), ('secondTime', 1.5), ('corrAns', 'left'), ('plusStart', 3.0), ('secondStart', 4.0), ('respStart', 5.5), ('randNum', 0.148607464)])
70.2952 	EXP 	firstcircle_3: autoDraw = False
70.2952 	EXP 	text_3: autoDraw = False
70.2952 	EXP 	secondcircle: autoDraw = False
70.2952 	EXP 	text_4: autoDraw = False
70.2952 	EXP 	text_4: autoDraw = True
70.7952 	EXP 	text_4: autoDraw = False
70.8118 	EXP 	firstcircle_3: autoDraw = True
73.2951 	EXP 	firstcircle_3: autoDraw = False
73.3118 	EXP 	text_3: autoDraw = True
74.2951 	EXP 	text_3: autoDraw = False
74.3118 	EXP 	secondcircle: autoDraw = True
75.7951 	EXP 	secondcircle: autoDraw = False
78.3812 	DATA 	Keypress: left
78.3965 	EXP 	New trial (rep=0, index=3): OrderedDict([('firstTime', 1.8), ('secondTime', 2.7), ('corrAns', 'right'), ('plusStart', 2.3), ('secondStart', 3.3), ('respStart', 6.0), ('randNum', 0.13554984)])
78.4117 	EXP 	firstcircle_3: autoDraw = False
78.4117 	EXP 	text_3: autoDraw = False
78.4117 	EXP 	secondcircle: autoDraw = False
78.4117 	EXP 	text_4: autoDraw = False
78.4117 	EXP 	text_4: autoDraw = True
78.9117 	EXP 	text_4: autoDraw = False
78.9284 	EXP 	firstcircle_3: autoDraw = True
80.7117 	EXP 	firstcircle_3: autoDraw = False
80.7284 	EXP 	text_3: autoDraw = True
81.7117 	EXP 	text_3: autoDraw = False
81.7284 	EXP 	secondcircle: autoDraw = True
84.4117 	EXP 	secondcircle: autoDraw = False
84.8970 	DATA 	Keypress: right
84.8981 	EXP 	New trial (rep=0, index=4): OrderedDict([('firstTime', 1.2), ('secondTime', 1.8), ('corrAns', 'right'), ('plusStart', 1.7), ('secondStart', 2.7), ('respStart', 4.5), ('randNum', 0.309174352)])
84.9116 	EXP 	firstcircle_3: autoDraw = False
84.9116 	EXP 	text_3: autoDraw = False
84.9116 	EXP 	secondcircle: autoDraw = False
84.9116 	EXP 	text_4: autoDraw = False
84.9116 	EXP 	text_4: autoDraw = True
85.4116 	EXP 	text_4: autoDraw = False
85.4283 	EXP 	firstcircle_3: autoDraw = True
86.6116 	EXP 	firstcircle_3: autoDraw = False
86.6283 	EXP 	text_3: autoDraw = True
87.6116 	EXP 	text_3: autoDraw = False
87.6283 	EXP 	secondcircle: autoDraw = True
89.4116 	EXP 	secondcircle: autoDraw = False
90.1636 	DATA 	Keypress: right
90.1647 	EXP 	New trial (rep=0, index=5): OrderedDict([('firstTime', 8.8), ('secondTime', 9.9), ('corrAns', 'right'), ('plusStart', 9.3), ('secondStart', 10.3), ('respStart', 20.2), ('randNum', 0.7009299529999999)])
90.1782 	EXP 	firstcircle_3: autoDraw = False
90.1782 	EXP 	text_3: autoDraw = False
90.1782 	EXP 	secondcircle: autoDraw = False
90.1782 	EXP 	text_4: autoDraw = False
90.1782 	EXP 	text_4: autoDraw = True
90.6782 	EXP 	text_4: autoDraw = False
90.6949 	EXP 	firstcircle_3: autoDraw = True
99.4781 	EXP 	firstcircle_3: autoDraw = False
99.4948 	EXP 	text_3: autoDraw = True
100.4781 	EXP 	text_3: autoDraw = False
100.4948 	EXP 	secondcircle: autoDraw = True
110.3780 	EXP 	secondcircle: autoDraw = False
112.1632 	DATA 	Keypress: right
112.1643 	EXP 	New trial (rep=0, index=6): OrderedDict([('firstTime', 3.3), ('secondTime', 4.4), ('corrAns', 'right'), ('plusStart', 3.8), ('secondStart', 4.8), ('respStart', 9.2), ('randNum', 0.705723743)])
112.1780 	EXP 	firstcircle_3: autoDraw = False
112.1780 	EXP 	text_3: autoDraw = False
112.1780 	EXP 	secondcircle: autoDraw = False
112.1780 	EXP 	text_4: autoDraw = False
112.1780 	EXP 	text_4: autoDraw = True
112.6780 	EXP 	text_4: autoDraw = False
112.6946 	EXP 	firstcircle_3: autoDraw = True
115.9779 	EXP 	firstcircle_3: autoDraw = False
115.9946 	EXP 	text_3: autoDraw = True
116.9779 	EXP 	text_3: autoDraw = False
116.9945 	EXP 	secondcircle: autoDraw = True
121.3778 	EXP 	secondcircle: autoDraw = False
121.9798 	DATA 	Keypress: right
121.9809 	EXP 	New trial (rep=0, index=7): OrderedDict([('firstTime', 3.5), ('secondTime', 2.1), ('corrAns', 'left'), ('plusStart', 4.0), ('secondStart', 5.0), ('respStart', 7.1), ('randNum', 0.544523215)])
121.9945 	EXP 	firstcircle_3: autoDraw = False
121.9945 	EXP 	text_3: autoDraw = False
121.9945 	EXP 	secondcircle: autoDraw = False
121.9945 	EXP 	text_4: autoDraw = False
121.9945 	EXP 	text_4: autoDraw = True
122.4945 	EXP 	text_4: autoDraw = False
122.5111 	EXP 	firstcircle_3: autoDraw = True
125.9944 	EXP 	firstcircle_3: autoDraw = False
126.0111 	EXP 	text_3: autoDraw = True
126.9944 	EXP 	text_3: autoDraw = False
127.0111 	EXP 	secondcircle: autoDraw = True
129.0944 	EXP 	secondcircle: autoDraw = False
130.0463 	DATA 	Keypress: left
130.0474 	EXP 	New trial (rep=0, index=8): OrderedDict([('firstTime', 1.4), ('secondTime', 0.7), ('corrAns', 'left'), ('plusStart', 1.9), ('secondStart', 2.9), ('respStart', 3.6), ('randNum', 0.53553232)])
130.0610 	EXP 	firstcircle_3: autoDraw = False
130.0610 	EXP 	text_3: autoDraw = False
130.0610 	EXP 	secondcircle: autoDraw = False
130.0610 	EXP 	text_4: autoDraw = False
130.0610 	EXP 	text_4: autoDraw = True
130.5610 	EXP 	text_4: autoDraw = False
130.5777 	EXP 	firstcircle_3: autoDraw = True
131.9610 	EXP 	firstcircle_3: autoDraw = False
131.9777 	EXP 	text_3: autoDraw = True
132.9610 	EXP 	text_3: autoDraw = False
132.9777 	EXP 	secondcircle: autoDraw = True
133.6610 	EXP 	secondcircle: autoDraw = False
134.5130 	DATA 	Keypress: left
134.5141 	EXP 	New trial (rep=0, index=9): OrderedDict([('firstTime', 4.4), ('secondTime', 3.3), ('corrAns', 'left'), ('plusStart', 4.9), ('secondStart', 5.9), ('respStart', 9.2), ('randNum', 0.255641654)])
134.5277 	EXP 	firstcircle_3: autoDraw = False
134.5277 	EXP 	text_3: autoDraw = False
134.5277 	EXP 	secondcircle: autoDraw = False
134.5277 	EXP 	text_4: autoDraw = False
134.5277 	EXP 	text_4: autoDraw = True
135.0276 	EXP 	text_4: autoDraw = False
135.0443 	EXP 	firstcircle_3: autoDraw = True
139.4276 	EXP 	firstcircle_3: autoDraw = False
139.4442 	EXP 	text_3: autoDraw = True
140.4276 	EXP 	text_3: autoDraw = False
140.4442 	EXP 	secondcircle: autoDraw = True
143.7275 	EXP 	secondcircle: autoDraw = False
144.6298 	DATA 	Keypress: left
144.6456 	EXP 	New trial (rep=0, index=10): OrderedDict([('firstTime', 3.2), ('secondTime', 3.6), ('corrAns', 'right'), ('plusStart', 3.7), ('secondStart', 4.7), ('respStart', 8.3), ('randNum', 0.140100939)])
144.6608 	EXP 	firstcircle_3: autoDraw = False
144.6608 	EXP 	text_3: autoDraw = False
144.6608 	EXP 	secondcircle: autoDraw = False
144.6608 	EXP 	text_4: autoDraw = False
144.6608 	EXP 	text_4: autoDraw = True
145.1609 	EXP 	text_4: autoDraw = False
145.1775 	EXP 	firstcircle_3: autoDraw = True
148.3608 	EXP 	firstcircle_3: autoDraw = False
148.3774 	EXP 	text_3: autoDraw = True
149.3608 	EXP 	text_3: autoDraw = False
149.3774 	EXP 	secondcircle: autoDraw = True
152.9607 	EXP 	secondcircle: autoDraw = False
156.5293 	DATA 	Keypress: right
156.5304 	EXP 	New trial (rep=0, index=11): OrderedDict([('firstTime', 2.8), ('secondTime', 2.1), ('corrAns', 'left'), ('plusStart', 3.3), ('secondStart', 4.3), ('respStart', 6.4), ('randNum', 0.019093293)])
156.5440 	EXP 	firstcircle_3: autoDraw = False
156.5440 	EXP 	text_3: autoDraw = False
156.5440 	EXP 	secondcircle: autoDraw = False
156.5440 	EXP 	text_4: autoDraw = False
156.5440 	EXP 	text_4: autoDraw = True
157.0440 	EXP 	text_4: autoDraw = False
157.0607 	EXP 	firstcircle_3: autoDraw = True
159.8440 	EXP 	firstcircle_3: autoDraw = False
159.8607 	EXP 	text_3: autoDraw = True
160.8440 	EXP 	text_3: autoDraw = False
160.8606 	EXP 	secondcircle: autoDraw = True
162.9439 	EXP 	secondcircle: autoDraw = False
163.7624 	DATA 	Keypress: left
163.7635 	EXP 	New trial (rep=0, index=12): OrderedDict([('firstTime', 0.9), ('secondTime', 1.8), ('corrAns', 'right'), ('plusStart', 1.4), ('secondStart', 2.4), ('respStart', 4.2), ('randNum', 0.461070472)])
163.7773 	EXP 	firstcircle_3: autoDraw = False
163.7773 	EXP 	text_3: autoDraw = False
163.7773 	EXP 	secondcircle: autoDraw = False
163.7773 	EXP 	text_4: autoDraw = False
163.7773 	EXP 	text_4: autoDraw = True
164.2772 	EXP 	text_4: autoDraw = False
164.2939 	EXP 	firstcircle_3: autoDraw = True
165.1772 	EXP 	firstcircle_3: autoDraw = False
165.1939 	EXP 	text_3: autoDraw = True
166.1772 	EXP 	text_3: autoDraw = False
166.1939 	EXP 	secondcircle: autoDraw = True
167.9772 	EXP 	secondcircle: autoDraw = False
170.1293 	DATA 	Keypress: right
170.1304 	EXP 	New trial (rep=0, index=13): OrderedDict([('firstTime', 2.1), ('secondTime', 2.8), ('corrAns', 'right'), ('plusStart', 2.6), ('secondStart', 3.6), ('respStart', 6.4), ('randNum', 0.22761601199999998)])
170.1438 	EXP 	firstcircle_3: autoDraw = False
170.1438 	EXP 	text_3: autoDraw = False
170.1438 	EXP 	secondcircle: autoDraw = False
170.1438 	EXP 	text_4: autoDraw = False
170.1438 	EXP 	text_4: autoDraw = True
170.6439 	EXP 	text_4: autoDraw = False
170.6605 	EXP 	firstcircle_3: autoDraw = True
172.7438 	EXP 	firstcircle_3: autoDraw = False
172.7604 	EXP 	text_3: autoDraw = True
173.7438 	EXP 	text_3: autoDraw = False
173.7605 	EXP 	secondcircle: autoDraw = True
176.5437 	EXP 	secondcircle: autoDraw = False
176.9791 	DATA 	Keypress: right
176.9802 	EXP 	New trial (rep=0, index=14): OrderedDict([('firstTime', 0.7), ('secondTime', 1.4), ('corrAns', 'right'), ('plusStart', 1.2), ('secondStart', 2.2), ('respStart', 3.6), ('randNum', 0.436550891)])
176.9938 	EXP 	firstcircle_3: autoDraw = False
176.9938 	EXP 	text_3: autoDraw = False
176.9938 	EXP 	secondcircle: autoDraw = False
176.9938 	EXP 	text_4: autoDraw = False
176.9938 	EXP 	text_4: autoDraw = True
177.4937 	EXP 	text_4: autoDraw = False
177.5104 	EXP 	firstcircle_3: autoDraw = True
178.1937 	EXP 	firstcircle_3: autoDraw = False
178.2104 	EXP 	text_3: autoDraw = True
179.1937 	EXP 	text_3: autoDraw = False
179.2104 	EXP 	secondcircle: autoDraw = True
180.5937 	EXP 	secondcircle: autoDraw = False
181.1123 	DATA 	Keypress: right
181.1134 	EXP 	New trial (rep=0, index=15): OrderedDict([('firstTime', 1.8), ('secondTime', 0.9), ('corrAns', 'left'), ('plusStart', 2.3), ('secondStart', 3.3), ('respStart', 4.2), ('randNum', 0.028891147000000002)])
181.1271 	EXP 	firstcircle_3: autoDraw = False
181.1271 	EXP 	text_3: autoDraw = False
181.1271 	EXP 	secondcircle: autoDraw = False
181.1271 	EXP 	text_4: autoDraw = False
181.1271 	EXP 	text_4: autoDraw = True
181.6270 	EXP 	text_4: autoDraw = False
181.6437 	EXP 	firstcircle_3: autoDraw = True
183.4270 	EXP 	firstcircle_3: autoDraw = False
183.4436 	EXP 	text_3: autoDraw = True
184.4270 	EXP 	text_3: autoDraw = False
184.4437 	EXP 	secondcircle: autoDraw = True
185.3270 	EXP 	secondcircle: autoDraw = False
186.1127 	DATA 	Keypress: left
186.1283 	EXP 	New trial (rep=0, index=16): OrderedDict([('firstTime', 2.7), ('secondTime', 1.8), ('corrAns', 'left'), ('plusStart', 3.2), ('secondStart', 4.2), ('respStart', 6.0), ('randNum', 0.277400549)])
186.1436 	EXP 	firstcircle_3: autoDraw = False
186.1436 	EXP 	text_3: autoDraw = False
186.1436 	EXP 	secondcircle: autoDraw = False
186.1436 	EXP 	text_4: autoDraw = False
186.1436 	EXP 	text_4: autoDraw = True
186.6436 	EXP 	text_4: autoDraw = False
186.6603 	EXP 	firstcircle_3: autoDraw = True
189.3436 	EXP 	firstcircle_3: autoDraw = False
189.3602 	EXP 	text_3: autoDraw = True
190.3435 	EXP 	text_3: autoDraw = False
190.3602 	EXP 	secondcircle: autoDraw = True
192.1435 	EXP 	secondcircle: autoDraw = False
192.8789 	DATA 	Keypress: left
192.8800 	EXP 	New trial (rep=0, index=17): OrderedDict([('firstTime', 9.9), ('secondTime', 8.8), ('corrAns', 'left'), ('plusStart', 10.4), ('secondStart', 11.4), ('respStart', 20.2), ('randNum', 0.9607848720000001)])
192.8935 	EXP 	firstcircle_3: autoDraw = False
192.8935 	EXP 	text_3: autoDraw = False
192.8935 	EXP 	secondcircle: autoDraw = False
192.8935 	EXP 	text_4: autoDraw = False
192.8935 	EXP 	text_4: autoDraw = True
193.3935 	EXP 	text_4: autoDraw = False
193.4102 	EXP 	firstcircle_3: autoDraw = True
203.2934 	EXP 	firstcircle_3: autoDraw = False
203.3100 	EXP 	text_3: autoDraw = True
